id_komentar,author_name,updated_at,text,text_clean
UgznbOG3WkmBOOCA7K14AaABAg,@AdnyanaSurya,2025-05-18 01:54:28+00:00,"Tidak menutup mata jg, bahwa KDM dengan hal² yg dilakukan baik dampak jangka panjang ataupun tidak, Bliau bisa menggerakkan semua komponen dari pemerintahan sampai masyarakat di desa². 

Sehingga Provinsi yang bergerak membenahi dirinya sendiri hanya Jawa Barat.
Ini dampaknya sangat positif, bahkan menjadi dorongan masyarakat di provinsi lain untuk bertindak/berfikir kritis terhadap kebijakan maupun tidakan kepala daerahnya.",menutup mata kdm dampak jangka bliau menggerakkan komponen pemerintahan masyarakat desa provinsi bergerak membenahi jawa barat dampaknya positif dorongan masyarakat provinsi bertindak berpikir kritis kebijakan tidakan kepala daerahnya
UgzqDmFCgJ-m_y3hkUd4AaABAg,@YuliatyRoromendut,2025-05-18 01:54:09+00:00,"KDM beda, belum ada yang menyamai. Semenjak jadi anggota DPRD sudah turun ke rakyat dan bikin jembatan pakai uang pribadi. Bukan pencitraan tapi memang sudah karakter bapang aing. Pantes sebelum ada KDM , pembangunan lambat dan jalan di tempat.",kdm beda menyamai semenjak anggota dprd turun rakyat bikin jembatan pakai uang pribadi pencitraan karakter bapang aing kdm pembangunan lambat jalan
UgyR0BXRUpLTU3OjLel4AaABAg,@srmlyn158,2025-05-18 01:52:00+00:00,"thank u tempo, kita harus selalu ragu soal pemimpin yg populis",thank tempo ragu pemimpin populis
Ugz8IX5VMZbv5SkKkYh4AaABAg,@baysandhi50,2025-05-18 01:50:51+00:00,Walah walah 😂 otw langganan deh disini kurang lengkap 😂,walah walah otw langganan deh lengkap
UgzxhARxCXxk9AwiC9d4AaABAg,@Bocil_kocak93,2025-05-18 01:50:20+00:00,"Kalau mau ngalahin prestasi Mbah Owi, harus live streaming 24 jam, kalau mampu.🤣🤣🤣",mengalahkan prestasi mbah owi live streaming jam
Ugy0kUQ2DGv82dzztaZ4AaABAg,@DirkamAbdul,2025-05-18 01:49:58+00:00,"Betul betul jgn terlalu fanatik dg seorg pejabat yg sedang punya kewenganan 
Ttp kita sbgai masyarakat hrs waspada",fanatik pejabat kewenganan masyarakat waspada
UgyOnMN-UBzQ5SrwiBd4AaABAg,@sailulazmi,2025-05-18 01:49:38+00:00,"selama politik kita masih mahal, harus balas budi ke banyak orang apalagi induknya (parpol), menjadi RI1 ya bisa berubah drastis dari apa yang dicitrakan sekarang. tetep kritis warga",politik mahal balas budi orang induknya parpol ri ya berubah drastis dicitrakan kritis warga
UgwM1ZUX2rjUlTxSqsR4AaABAg,@odilebirdshopbandung,2025-05-18 01:49:32+00:00,Acara ghibah.,acara ghibah
UgyOpPhuyOQ4tyh4hqt4AaABAg,@odilebirdshopbandung,2025-05-18 01:48:43+00:00,"😂Banser mulai bergerak hati-hati pa KDM.
Air yg jernih ketika d obok mulai pada mabok.

Tempo ada yg bayar.",banser bergerak hati hati kdm air jernih obok mabok tempo bayar
UgzkOpWVPn5WNJV4DYZ4AaABAg,@emylianajeriani3395,2025-05-18 01:47:58+00:00,"Di kontenkan karena berlindung di rakyat yg jadi suscb nya. Kalau gak di konten maka macam menunda dana hibah, anak masuk barak,  normalisasi sungai dll pasti akan sangat mudah  diserang para politikus. 

Bagi saya gak masalah KDM punya kepentingan mau jadi RI 1 Asal kepentingan rakyat juga terpenuhi. 
Tapi saya juga setuju kita harus waspada. Baiknya KDM dua periode di jabar",kontenkan berlindung rakyat suscb nya konten menunda dana hibah anak masuk barak normalisasi sungai dll mudah diserang politikus kdm kepentingan ri kepentingan rakyat terpenuhi setuju waspada baiknya kdm periode jabar
UgypGMPGSZwctDYIYvN4AaABAg,@dilanleongan4182,2025-05-18 01:46:32+00:00,"Lo pade ya jangan samakan KDM dgn jokowi, KDM itu iklas dlm bekerja sedangkan jokowi itu ada kemunafikan dlm bekerja😅😅😅😅",lo pade ya samakan kdm jokowi kdm iklas jokowi kemunafikan
UgyRB9qAyrQRMlenzxd4AaABAg,@vickydicky6255,2025-05-18 01:44:35+00:00,Alhamdulillah akhirnya mbak icha udah balik😊.sumpah kangen dan kepikiran,alhamdulillah mbak icha sumpah kangen kepikiran
Ugz62M8knHfyFeluqQt4AaABAg,@qodarsholihin970,2025-05-18 01:44:25+00:00,"Saya suka sama konten kdm kok, tp gak sampe menuhankan beliau, ""mengagumi"" sdh ckup bagi saya. Intinya, selama pemimpin dipilih berdasarkan demokratis ala partai, apa yg kita lihat  tdk kita cerna bulat2, liat kedepannya seberapa konsisten dan sbrp besar nyali seorang pemimpin keluar dr zona perbudakan partai (manut) semoga saja KDM jd role model kepemimpinan gaya baru yg bagus tentunya🙏",suka konten kdm menuhankan beliau mengagumi intinya pemimpin dipilih berdasarkan demokratis ala partai lihat cerna bulat lihat kedepannya konsisten sbrp nyali pemimpin zona perbudakan partai manut semoga kdm role model kepemimpinan gaya bagus
Ugz_hbI76MXO2geYeYF4AaABAg,@adikusnadi4869,2025-05-18 01:44:14+00:00,kl dan Psantren bukan DICORET bung...tp dibekukan dlu dngan alasan ada ketidak ADILAN  dlm pengalokasi dana hibah tsb,psantren dicoret dibekukan alasan ketidak adilan pengalokasi dana hibah
UgwlfzFabIBAm7xqBDV4AaABAg,@ekaaprilia4301,2025-05-18 01:43:59+00:00,Jadi trauma pemimpin yg masuk gorong gorong,trauma pemimpin masuk gorong gorong
UgxlXBx_JwXfRnSg7QV4AaABAg,@BroBas-q3y,2025-05-18 01:43:06+00:00,"Realita dan Kenyataan Beda Jauhlah dg Mulyono
Pikiran Sehat dan Waras pasti tahu Perbedaan",realita kenyataan beda jauhlah mulyono pikiran sehat waras perbedaan
UgxI0FF6Zbxees78tf94AaABAg,@NoviantoKawakibi,2025-05-18 01:41:38+00:00,Jauh sekali Kdm sama Jkw  Kdm tegas bijaksana tapi Jkw tdk,kdm jkw kdm bijaksana jkw
UgxzhRa62FKYCvFqKKt4AaABAg,@harrymujiono9403,2025-05-18 01:40:10+00:00,"Masih ya… pencitraan di gemarin di indonesia😊…. Masyarakat Indo memang susah , bebel.. nanti Dr walikota - gurbenur- presiden … lihat aja 2029 pasti capres…. 😊",ya pencitraan gemarin indonesia masyarakat indonesia susah bebel walikota gurbenur presiden lihat capres
UgylaJxXD1ca6__BcWF4AaABAg,@engkoskoswara5811,2025-05-18 01:39:54+00:00,KAMI RAKYAT JABAR BUKAN CEBONG ATAUPUN KADRUN...,rakyat jabar cebong kadrun
Ugy-sVgR5RGkhTkZuiB4AaABAg,@nuraji89,2025-05-18 01:39:04+00:00,Bocor alus nya terlalu alus jadinya nanggung,bocor alus nya alus nanggung
Ugzx1S4qI5c81_8ZKS14AaABAg,@muhammadafif8750,2025-05-18 01:38:55+00:00,CARMUK,carmuk
UgwcKQn8ZvAzLQ7Uu1h4AaABAg,@hendastylist1018,2025-05-18 01:38:25+00:00,"Saya sebagai warga jabar sangat menikmati kebijakan KDM. kebijakan yang saya rasakan pemutihan pajak kendaraan, sebagai ortu siswa ga perlu keluarin dana lebih lagi untuk study tour, wisuda, manasik, dan kredit motor karena anak sekolah jalan kaki, sudah gitu ekonomi jabar membaik melebihi nasional",warga jabar menikmati kebijakan kdm kebijakan rasakan pemutihan pajak kendaraan orang tua siswa mengeluarkan dana study tour wisuda manasik kredit motor anak sekolah jalan kaki ekonomi jabar membaik melebihi nasional
Ugw8feD5WhpGfD7--RB4AaABAg,@IdrDepok,2025-05-18 01:38:15+00:00,"Media menyimpulkan suatu peristiwa dengan mengambil potongannya, mendahului peristiwa utuh itu sendiri. KDM dalam konteks kebijakan dan tindakannya dapat dilihat dari sisi pribadi dan jabatannya. Pendukung KDM cenderung memiliki pandangan positif, sedangkan yang kontra akan sebaliknya. Apabila kebijakan KDM pro kesejahteraan rakyat ayo kita dukung, apabila dirasa tidak pro kesejahteraan rakyat ayo kita kritisi dengan bijak, santun, dan tetap beradab. Untuk Indonesia yang lebih baik, be positive 🇮🇩🇮🇩🇮🇩",media menyimpulkan peristiwa mengambil potongannya mendahului peristiwa utuh kdm konteks kebijakan tindakannya sisi pribadi jabatannya pendukung kdm cenderung memiliki pandangan positif kontra kebijakan kdm pro kesejahteraan rakyat ayo dukung dirasa pro kesejahteraan rakyat ayo kritisi bijak santun beradab indonesia be positive
UgxwnoPHSN09V4AVojh4AaABAg,@citrasulistiyani6918,2025-05-18 01:38:07+00:00,"Semangat pagi Bocor Alus....
Mba Icha semakin cantik, keliatan lebih muda deh.. 
Tetap semangat memburu berita  jurnalis kebanggaan ku😊
Salam hangat dari Kota Malang ❤",semangat pagi bocor alus mbak icha cantik muda deh semangat memburu berita jurnalis kebanggaan ku salam hangat kota malang
Ugz7x_xz_nO8q_gKt4p4AaABAg,@muhtasin6999,2025-05-18 01:38:01+00:00,Maju kena mundur kena Hasan Nasbi😅,maju kena mundur kena hasan nasbi
UgzZJTDUzV9ygc2mOsB4AaABAg,@StevenGondhodisastro,2025-05-18 01:36:55+00:00,"Saya sebagai fans KDM senang dengan acara ini karena mencegah saya menjadi fans fanatik dan buta
Sehebat2nya KDM juga harus dikritik dan jangan dianggap ""Raja""
Jangan sampai kita punya Mulyono kedua",fan kdm senang acara mencegah fan fanatik buta sehebat nya kdm dikritik dianggap raja mulyono
UgzCwkFbx-3_eLrbbCd4AaABAg,@dudipertan5683,2025-05-18 01:35:36+00:00,Beda kelas !! pernah joko menghadapi Demo dan memecahkan masalah dengan cepat serta sampai selesai...KDM telah membuktikan kapasitasnya mebaca anggran dan pengelolaanpun diluar kepala sepertinya,beda kelas joko menghadapi demo memecahkan cepat selesai kdm membuktikan kapasitasnya mebaca anggran pengelolaanpun diluar kepala
UgzO1PL_762mpgVXn4F4AaABAg,@irmantoirman4952,2025-05-18 01:35:20+00:00,"Kualitas jokowi dgn kdm jauh berbeda, jokowi gak berkualitas prestasinya nol besar, cuma dibesar besarkan oleh media mainstream dn buzzerp utk menghipnotis rakyat miskin",kualitas jokowi kdm berbeda jokowi berkualitas prestasinya nol dibesar besarkan media mainstream buzzerp menghipnotis rakyat miskin
UgyRxY5jeeXgMi-CHOt4AaABAg,@dadangsugandi5849,2025-05-18 01:35:01+00:00,Kalau masuk tempo.. Fix calon presiden berikut nya,masuk tempo fix calon presiden nya
Ugyw0AtCbkBiav9PRMd4AaABAg,@DRAGONHANDS,2025-05-18 01:36:14+00:00,Jelas2 cuman ahok yg tegas berani melawan para oknum koruptor tulus tapi banyak yg nyinyir gak suka kadang rakyat Konoha memang suka pemimpin yang di kontenin masuk gorong2 kali😂,cuman ahok berani melawan oknum koruptor tulus nyinyir suka kadang rakyat konoha suka pemimpin kontenin masuk gorong kali
UgwWcRobXWK6cbQqcKd4AaABAg,@ariemuhammadyusuf3190,2025-05-18 01:34:52+00:00,"Hati hati terhadap pejabat yang sedang pencitraan, dia bisa lebih jahat dari jokowi, Pejabat yang sedang pencitraan pada dasar nya srigala berbulu domba, apalagi KDM dekat dengan aguan dan memuji muji gibran",hati hati pejabat pencitraan jahat jokowi pejabat pencitraan dasar nya srigala berbulu domba kdm aguan memuji muji gibran
UgwhnhGH8YqbdDl1q5d4AaABAg,@channeldakwah8318,2025-05-18 01:34:04+00:00,"Saya lihat, bukan kritis sih ini, tapi lebih ke nyinyir.",lihat kritis sih nyinyir
Ugy9QY4wBgKvRvqo4494AaABAg,@didisemogaberjalanlancarda3183,2025-05-18 01:33:46+00:00,Beda jauh bro KDM sama jokowi,beda bro kdm jokowi
UgxZAuCgDhO-gfWlFQB4AaABAg,@masputugedeteguhmp8072,2025-05-18 01:33:21+00:00,"Tempo tolong jgn terlalu fokus ke KDM, karna dikawatirkan viralnya KDM akan menutupi isue nasional terkait kebijakan2 pemerintahan yg sekarang (dijadikan pengalihan isue)",tempo tolong fokus kdm dikawatirkan viralnya kdm menutupi isue nasional terkait kebijakan pemerintahan dijadikan pengalihan isue
UgyPDPWY5C5uTfo87Hp4AaABAg,@Bintang45459,2025-05-18 01:32:40+00:00,Setiap manusia ada kebaikan dan keburukannya ...tinggal dilihat saja mana yang lebih banyak diantara itu...biar kita obyektif....masih banyak chanel youtube yang lain selain bocor alus untuk menambah wawasan kita tentang KDM....silahkan 😊,manusia kebaikan keburukannya tinggal biar obyektif chanel youtube bocor alus menambah wawasan kdm silakan
UgxL7INAIA6uixUK8At4AaABAg,@NimalaE,2025-05-18 01:32:31+00:00,"Gue main slot bola di MAMAJITU, langsung dikasih scatter dan dapet 1,7 juta. Goks!",gue main slot bola mamajitu langsung dikasih scatter juta goks
Ugz5gFCDWdIGQJfPMeh4AaABAg,@MissBuggu-vo9oh,2025-05-18 01:32:27+00:00,"Temen gue juga udah sering WD dari MAMAJITU, kita jadi partner cuan",teman gue wd mamajitu partner cuan
UgzRfbBW33ri0KHeKAN4AaABAg,@ahmadtri2035,2025-05-18 01:31:53+00:00,Yang penting ijazah ada dan original...😊,ijazah original
Ugy4sGQIaV-utRsV1o54AaABAg,@kantidevi4326,2025-05-18 01:31:47+00:00,Sering menang di MAMAJITU bikin gue jadi langganan saldo cair tiap weekend,menang mamajitu bikin gue langganan saldo cair weekend
Ugw6yjtHeVILEwFctmh4AaABAg,@sujoyakhuli1986,2025-05-18 01:31:43+00:00,Suka banget main di MAMAJITU karena game-nya adil dan menangnya sering.,suka banget main mamajitu game nya adil menangnya
UgwSfEl-x_Ed83Ee5oh4AaABAg,@yadisuryadi75,2025-05-18 01:31:27+00:00,"KDm itu gubernur konten dimana penghasilan selalu digunakan untuk hal hal baik , klo yg satu lagi bukan loh dia bayar media ekh rampok uang negara Konoha",kdm gubernur konten dimana penghasilan kalo loh bayar media ekh rampok uang negara konoha
Ugw0OfQZFXoS7t29XfJ4AaABAg,@rianhamdani8379,2025-05-18 01:30:46+00:00,Lebih ke ngegibah😂,ngegibah
UgxyeUChbbNFS8aqu-N4AaABAg,@Eni-bc7qi,2025-05-18 01:30:09+00:00,"hati hati di gerudug lagi,, dulu sama pa erik tohir dan yg lain nya,,",hati hati gerudug erik tohir nya
Ugyl56kdMe1aUwdoKLV4AaABAg,@M.DArsheAlamKhan,2025-05-18 01:29:34+00:00,"MAMAJITU emang beda, berapa pun menangnya tetep dibayar tanpa potongan.",mamajitu beda menangnya dibayar potongan
Ugwt-VUmSg6GdhOnLnR4AaABAg,@irwankurniawan6878,2025-05-18 01:29:31+00:00,"Ayo KDM, buktikan Jawa Barat menjadi provinsi termaju , pasti KDM akan dipilih oleh rakyat untuk jadi RI-1.",ayo kdm buktikan jawa barat provinsi termaju kdm dipilih rakyat ri
Ugw4N75BLTO40D8GQmF4AaABAg,@Zeeeee-o4k,2025-05-18 01:28:37+00:00,"Gamenya seru, menangnya gampang. MAMAJITU emang paling fair!",gamenya seru menangnya gampang mamajitu fair
Ugwf6LKsT3lpk3Jultx4AaABAg,@chitajena7435,2025-05-18 01:28:32+00:00,"Gue sih udah buktiin sendiri, menang di MAMAJITU langsung cair dalam hitungan menit.",gue sih buktikan menang mamajitu langsung cair hitungan menit
Ugw5GQVRQvR32zS6gvF4AaABAg,@ombhaihariom7534,2025-05-18 01:28:29+00:00,"Baru main seminggu di MAMAJITU, udah dapet total 5 kali WD—gila sih gacornya!",main seminggu mamajitu total kali wd gila sih gacornya
Ugx8qHuuQADh50U3INp4AaABAg,@muzzuo7866,2025-05-18 01:28:24+00:00,MAMAJITU gak pernah PHP. Menang berapa pun selalu dibayar full.,mamajitu php menang dibayar full
Ugy51ESoLedEbJhOQcd4AaABAg,@Sumidesu_74,2025-05-18 01:28:02+00:00,"untuk masalah barak militer disitu memang dihadirkan psikolog juga, dan terus diawasi akar masalah dari masing2 siswa, jadi di point itu keliatannya memang solusi jangka panjang",barak militer disitu dihadirkan psikolog diawasi akar siswa point solusi jangka
UgwhXpeoaFGJ9gZlNh14AaABAg,@surajsinghrajput4135,2025-05-18 01:27:47+00:00,"Sering banget dapet kemenangan di MAMAJITU, proses WD-nya juga cepet banget.",banget kemenangan mamajitu proses wd nya cepat banget
UgxfGCOT7fq1bFxsP-14AaABAg,@Sangamffofficial,2025-05-18 01:27:43+00:00,"Tiap akhir bulan pasti WD dari MAMAJITU, kayak dapet gaji tambahan",wd mamajitu kayak gaji tambahan
Ugy1cNz_2xXc_CypMFR4AaABAg,@BapakEdi-u4c,2025-05-18 01:26:47+00:00,"sebagai warga daerah yg pernah dipimpin dia. udah ga aneh, dia kan pemimpin dengan slogan BAPAK AING yg dlm hal kebijakan KUMAHA AING",warga daerah dipimpin aneh pemimpin slogan aing kebijakan kumaha aing
UgweyVxBOwghtUr0m3V4AaABAg,@mediabumisiliwangitravel7946,2025-05-18 01:26:45+00:00,Saya rakyat biasa belom ketemu KDM tapi banyak dibantu hutang saya lunas semua alhamdulilah,rakyat ketemu kdm dibantu hutang lunas alhamdulilah
UgwaDwJC6-x1N-XKsbN4AaABAg,@ranidehariya1324,2025-05-18 01:25:32+00:00,MAMAJITU cocok buat yang suka main santai tapi pengen hasil. Udah sering dapet!,mamajitu cocok suka main santai pengin hasil
UgwSfkNAcZ6-EcbtVgV4AaABAg,@surachman8502,2025-05-18 01:28:16+00:00,"Kalo begitu.......GAK COCOK JADI R1, Lihat Raja yang nyata SULTAN HB X TAK PERNAH BERFIKIR SPR KDM.
Ternyata banyak raja PALSU :
1. JOKO MULYONO
2. KDM

RAJA RAJA PRETT
Ayooo TEMPO bongkar terus raja palsu KDM......biar rakyat nyahok.",kalo cocok r lihat raja nyata sultan hb kali berpikir spr kdm raja palsu joko mulyono kdm raja raja prett ayo tempo bongkar raja palsu kdm biar rakyat nyahok
UgzDh06kusgDenc0IUF4AaABAg,@erikbalya,2025-05-18 01:25:23+00:00,KDM  itu sangat mencintai tradisi sunda..  sebutan raja untuķ anak2 sunda biasa,kdm mencintai tradisi sunda sebutan raja untu anak sunda
UgzWk_WJ2Canjr4SU_54AaABAg,@dartumkusumaatmaja5279,2025-05-18 01:24:36+00:00,Btw kenapa gak bahas kasus korupsi atau kasus yg hampir ilang/ tenggelam,btw bahas korupsi hilang tenggelam
Ugz9ma5xqyzHg0fXSdx4AaABAg,@prasojomahdi1076,2025-05-18 01:24:30+00:00,semangat terus tempo,semangat tempo
UgwxEPct5m5N4UlJJs54AaABAg,@adityasaikiaas3834,2025-05-18 01:24:14+00:00,"Dulu gak percaya, sekarang malah langganan WD mingguan dari MAMAJITU",percaya langganan wd mingguan mamajitu
UgwmTbGRNz9J4UQmF-14AaABAg,@YoyonR-l8k,2025-05-18 01:23:29+00:00,"Kalian jelek""in kdm aja bisanya.",jelek kdm bisanya
UgzZv7xFNcXPQBVaq1x4AaABAg,@VishalBhone-bh7mf,2025-05-18 01:23:23+00:00,Kemenangan pertama gue di MAMAJITU masih berkesan—500rb dari spin pertama!,kemenangan gue mamajitu berkesan ribu spin
Ugxgf6lgDL4Ni-HPSsN4AaABAg,@dartumkusumaatmaja5279,2025-05-18 01:23:09+00:00,"Insyaallah kdm dan Jokowi 2 sosok pemimpin yang jauh, sangat jauh sekali perbedaannya. 
Mana yg membangun mana yg pencitraan, mana yg omong kosong mana yg kerja nyata .",insyaallah kdm jokowi sosok pemimpin perbedaannya membangun pencitraan omong kosong kerja nyata
UgyJ1czqQSAGP1tFm5d4AaABAg,@amrullherra8885,2025-05-18 01:22:59+00:00,media bayaran,media bayaran
UgwaMzw2pwkpzlhWE6h4AaABAg,@linggasetiawan331,2025-05-18 01:23:13+00:00,"Setuju jg mengidolakan buta, ada panggung depan, dan belakang panggung.. Sdh ada contoh 10 thn periode Jokowi nenghasilkan pemimpin yg bosok dan gak guna bagi bangsa..ribut trus gak jelas kebijakannya..",setuju mengidolakan buta panggung panggung contoh periode jokowi nenghasilkan pemimpin bosok bangsa ribut kebijakannya
UgwY61w-zO3QcXm6UPB4AaABAg,@RjGamerz6589Op,2025-05-18 01:22:38+00:00,"Dapet free spin 50x di MAMAJITU, eh malah meledak jadi jutaan.",free spin kali mamajitu eh meledak jutaan
Ugwgc0Ok529_swXK66J4AaABAg,@tooring_adventurehk,2025-05-18 01:22:35+00:00,Jangan bandingkan KDM dengan jokowi .jauh bgt lah ..,bandingkan kdm jokowi banget
UgyJzajMYLq7wYUd_H94AaABAg,@pentingguyonofficial,2025-05-18 01:22:11+00:00,"Saya tinggal di Jatim , khusus nya di Kampung saya sangat terkenal KDM , Sampai di bahas di Group kampung , seakan memabanding banding kan dengan Gubernur Jatim dengan KDM , semoga dengan sikap kritis TEMPO , bisa nermafaat buat semua Orang yg menonton . Semoga sehat selalu buat kawan2 Tempo dan Para pemimpin kita semua , semoga selalu amanah .",tinggal jatim khusus nya kampung terkenal kdm bahas group kampung seakan memabanding banding gubernur jatim kdm semoga sikap kritis tempo nermafaat orang menonton semoga sehat kawan tempo pemimpin semoga amanah
UgzC6ZS-bBsjgwpDdnF4AaABAg,@Pokeetric1234,2025-05-18 01:19:22+00:00,"Kemenangan terbesar gue di MAMAJITU 4,5 juta dari modal receh. Serius, gak bohong!",kemenangan terbesar gue mamajitu juta modal receh serius bohong
UgwJ2hTNX5bY4M1yEx54AaABAg,@alihasanudin9915,2025-05-18 01:19:19+00:00,Harusnya yg diserangnya kebijakannya dong..bukan personalnya😅,diserangnya kebijakannya personalnya
UgxS1wKeChY8bUWD5ON4AaABAg,@nigadodofart5552,2025-05-18 01:19:18+00:00,Tempo bocor alus tdkmembodankan,tempo bocor alus tdkmembodankan
UgzntMhop5DgoFR7uc94AaABAg,@KARTHOOS123,2025-05-18 01:19:18+00:00,MAMAJITU jadi tempat gue nyari cuan kalau lagi nunggu upload-an baru di channel ini.,mamajitu gue mencari cuan menunggu upload an channel
UgwjZtZG8ck89LyPeSl4AaABAg,@SuklaBhattacharjee-st2gb,2025-05-18 01:19:10+00:00,"Yang paling gue suka, menang di MAMAJITU tuh langsung ditransfer. Gak perlu nunggu lama.",gue suka menang mamajitu tuh langsung ditransfer menunggu
UgzdFBkSnbM3AKzjRaB4AaABAg,@diahzheryadi6045,2025-05-18 01:19:31+00:00,"Apa yg dilakukan KDM untuk kepentingan rakyat, mungkin gerakan satsetnya ada plus minus, banyak yg gerah dan gak suka, banyak yg merasa kepentingannya terhalang 

Tapi gak setuju kalo disamain sama JKW",kdm kepentingan rakyat gerakan satsetnya plus minus gerah suka kepentingannya terhalang setuju kalo disamain jkw
UgxRoZcsXnLBTNgPuDx4AaABAg,@suprigendonchennel9196,2025-05-18 01:18:25+00:00,Jadi selama yg dulu dulunya anggaran DPR ga pernah d kasi tau.pas di bongkar sama KDM.DPR malah ngambek...aneh ya..😂😅😊😊😂😂😂😂,dulunya anggaran dpr kasih tau pas bongkar kdm dpr mengambek aneh ya
UgzU1gEER5BXC3hXhyR4AaABAg,@captaincode1234,2025-05-18 01:19:41+00:00,"Ahok wannabe... sayangnya yg ditiru bukan isinya, tapi apa kata orang tentang ahok : rame, ribut, hajar. Seperti ahok membuka balai kota, bukan untuk populis (gak kepikir, wong gimik gorong2 ala jokowi aja gak diterusin krn memang bukan gaya ahok), melainkan sekedar supaya cepet selesai memberikan waktu untuk merespon langsung, karena pekerjaan sehari2 sudah menunggu dimejanya, administrasi, nyisir anggaran, melototin aturan, menyusun konsep dll dll. Bukan ahok cari orang, orang lah yg cari ahok. Saya inget waktu itu kdm termasuk yg positif terhadap gaya ahok, yg dianggap gebrakan oleh orang lain (mungkin termasuk kdm), padahal memang tugas seharusnya sebagai gubernur. Mungkin yg masuk kategori gebrakan itu : melawan preman kalijodo (belum pernah ada gubernur terang2an), merekam live rapat dengan tomy winata biar gak ada celah nyogok, semanggi tanpa apbn yg bikin tersesat babiburokhman, inisiatif ke kpk gak pake sembunyi2 (mana ada yg berani sebelumnya). Yg fenomenal ya sekolah di mako brimob. Menurut logika kdm, ahok ini berarti nakal banget, gak mempan di barak, maunya mako brimob 😂😂😂. Whatever it is, he set the bar too high... saya bersyukur kalau ada yg pasang standar lebih tinggi!",ahok wannabe sayangnya ditiru isinya orang ahok rame ribut hajar ahok membuka balai kota populis terpikir gimik gorong ala jokowi diterusin gaya ahok sekedar cepat selesai merespon langsung pekerjaan sehari menunggu dimejanya administrasi nyisir anggaran melototin aturan menyusun konsep dll dll ahok cari orang orang cari ahok kdm positif gaya ahok dianggap gebrakan orang kdm tugas gubernur masuk kategori gebrakan melawan preman kalijodo gubernur terang an merekam live rapat tomy winata biar celah nyogok semanggi apbn bikin tersesat babiburokhman inisiatif kpk pakai sembunyi berani fenomenal ya sekolah mako brimob logika kdm ahok nakal banget mempan barak maunya mako brimob whatever is he set the bar too high bersyukur pasang standar
